Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,AHV,lonlat,geometry,hour_of_the_day,average_temparature,Descriptor_cat,precipitation_levels,zonedist_cat,AHV,yearbuilt,lotdepth,simple_zone_cat,unitsres,enforcability_score,Predicted Enforcability Probability,Predicted Enforcability Score
3,563,43171394,2019-07-01 13:00:00,07/02/2019 11:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,10128.0,514 EAST   89 STREET,EAST   89 STREET,YORK AVE,EAST END AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 11:00:00 AM,08 MANHATTAN,1015850044.0,MANHATTAN,999457.0,222578.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.777588396292245,-73.945092778893,"(40.77758839629225, -73.945092778893)",0,"(-73.945092778892999, 40.777588396292245)",POINT (999456.9999909633 222578.0144167727),13,76.0,10,0.0,1,0,1916.103448275862,98.68172413793107,5,22.586206896551722,2,0.46,2
4,564,43171670,2019-07-01 07:43:00,,DEP,Department of Environmental Protection,Noise,Noise:  lawn care equipment (NCL),,11417.0,84-02 108 AVENUE,108 AVENUE,84 ST,86 ST,,,ADDRESS,Ozone Park,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,07/01/2019 09:09:00 AM,10 QUEENS,4091430001.0,QUEENS,1025169.0,185940.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.67694453279129,-73.85247853715192,"(40.67694453279129, -73.85247853715192)",0,"(-73.852478537151924, 40.676944532791289)",POINT (1025168.999975761 185940.0143931524),7,76.0,10,0.0,65,0,1923.7465437788019,95.48897081413209,6,1.327188940092166,2,0.17,2
6,566,43172116,2019-07-01 07:52:00,07/02/2019 06:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11217.0,50 6 AVENUE,6 AVENUE,DEAN ST,BERGEN ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 06:45:00 AM,06 BROOKLYN,3011350025.0,BROOKLYN,991373.0,187485.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68127691473855,-73.97431845439864,"(40.68127691473855, -73.97431845439864)",0,"(-73.974318454398642, 40.681276914738547)",POINT (991372.9999957815 187485.0143941875),7,76.0,0,0.0,16,0,1796.8,90.6035,0,8.883333333333333,2,0.24,2
7,567,43172117,2019-07-01 08:53:00,07/02/2019 03:45:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11208.0,188 ETNA STREET,ETNA STREET,RICHMOND ST,CHESTNUT ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 03:45:00 PM,05 BROOKLYN,3041150028.0,BROOKLYN,1018442.0,189250.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68605826057382,-73.87671393401813,"(40.68605826057382, -73.87671393401813)",0,"(-73.876713934018127, 40.686058260573823)",POINT (1018441.999979741 189250.0143953148),8,76.0,0,0.0,21,0,1914.7844036697247,122.77082568807347,6,1.908256880733945,2,0.39,2
8,568,43172122,2019-07-01 22:07:00,07/02/2019 09:50:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10465.0,1440 MACDONOUGH PLACE,MACDONOUGH PLACE,DWIGHT PL,GRISWOLD AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,07/02/2019 09:50:00 AM,10 BRONX,2054110066.0,BRONX,1032636.0,246630.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84348496847666,-73.82512171305916,"(40.84348496847666, -73.82512171305915)",0,"(-73.825121713059161, 40.843484968476659)",POINT (1032635.999971185 246630.0144319586),22,76.0,4,0.0,41,0,1936.571010248902,110.13366032210821,7,1.4494875549048316,2,0.35,2
9,569,43172123,2019-07-01 14:16:00,07/02/2019 09:44:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10025.0,12 WEST  104 STREET,WEST  104 STREET,CENTRAL PARK W,MANHATTAN AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,07/02/2019 09:44:00 AM,07 MANHATTAN,1018390041.0,MANHATTAN,994931.0,229616.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79691244911806,-73.9614234070487,"(40.79691244911806, -73.9614234070487)",0,"(-73.961423407048699, 40.796912449118061)",POINT (994930.9999936504 229616.0144212636),14,76.0,4,0.0,154,0,1930.4363636363637,116.36836363636364,5,29.09090909090909,2,0.47,2
10,570,43172124,2019-07-01 15:08:00,07/02/2019 02:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11355.0,142-19 BARCLAY AVENUE,BARCLAY AVENUE,UNION ST,BOWNE ST,,,ADDRESS,Flushing,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 02:00:00 PM,07 QUEENS,4050460040.0,QUEENS,1032728.0,215724.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75865612452451,-73.82501234346502,"(40.75865612452451, -73.82501234346502)",0,"(-73.825012343465019, 40.758656124524506)",POINT (1032727.99997121 215724.0144123434),15,76.0,7,0.0,35,0,1949.7333333333333,175.71133333333333,0,40.46666666666667,2,0.33,2
11,571,43172125,2019-07-01 21:30:00,07/02/2019 07:28:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11211.0,,,,,WOODPOINT ROAD,SKILLMAN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,07/02/2019 07:28:00 AM,01 BROOKLYN,,BROOKLYN,1000307.0,200205.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.71617864220216,-73.94207713934065,"(40.71617864220216, -73.94207713934065)",0,"(-73.942077139340654, 40.716178642202159)",POINT (1000306.999990478 200205.0144024268),21,76.0,1,0.0,16,0,1911.4539007092199,89.84524822695037,1,4.102836879432624,2,0.13,2
12,572,43172126,2019-07-01 23:44:00,07/02/2019 10:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10011.0,317 WEST   16 STREET,WEST   16 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 10:15:00 PM,04 MANHATTAN,1007400024.0,MANHATTAN,983611.0,209391.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74140651738068,-74.00230595504044,"(40.741406517380675, -74.00230595504043)",0,"(-74.002305955040441, 40.741406517380682)",POINT (983611.0000003756 209391.0144083455),23,76.0,0,0.0,1,0,1916.6538461538462,98.91192307692307,5,11.923076923076923,2,0.19,2
13,573,43172127,2019-07-01 18:52:00,07/03/2019 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11355.0,142-24 59 AVENUE,59 AVENUE,142 ST,146 ST,,,ADDRESS,Flushing,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 12:00:00 AM,07 QUEENS,4064090039.0,QUEENS,1033080.0,210239.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74359927942585,-73.82378158604962,"(40.74359927942585, -73.82378158604963)",0,"(-73.82378158604962, 40.743599279425851)",POINT (1033079.999971018 210239.0144088242),18,76.0,0,0.0,21,0,1947.692857142857,100.55028571428572,6,1.35,2,0.26,2
15,575,43172130,2019-07-01 08:05:00,07/01/2019 12:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,11375.0,110-23 70 ROAD,70 ROAD,110 ST,112 ST,,,ADDRESS,Forest Hills,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/01/2019 12:15:00 PM,06 QUEENS,4022320057.0,QUEENS,1028178.0,202759.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72309426053494,-73.84152079099849,"(40.72309426053494, -73.84152079099849)",0,"(-73.841520790998487, 40.723094260534943)",POINT (1028177.999973946 202759.0144040321),8,76.0,5,0.0,63,0,1935.68,103.0525411764706,16,1.6141176470588234,2,0.24,2
16,576,43172131,2019-07-01 10:53:00,07/03/2019 02:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10018.0,229 WEST   36 STREET,WEST   36 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 02:45:00 AM,05 MANHATTAN,1007860023.0,MANHATTAN,986832.0,213508.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75270629442309,-73.99068077325056,"(40.75270629442309, -73.99068077325056)",0,"(-73.99068077325056, 40.752706294423092)",POINT (986831.9999984682 213508.0144109851),10,76.0,9,0.0,68,0,1751.3308270676691,110.91037593984963,3,3.6240601503759398,2,0.14,2
17,577,43172182,2019-07-01 23:38:00,07/03/2019 01:45:00 AM,DEP,Department of Environmental Protection,Noise,"Noise: Boat(Engine,Music,Etc) (NR10)",,11356.0,114-17 DALIAN COURT,DALIAN COURT,DEAD END,BEND,,,ADDRESS,College Point,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 01:45:00 AM,07 QUEENS,4040190194.0,QUEENS,1024645.0,226929.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.789451494695655,-73.85412156989182,"(40.789451494695655, -73.85412156989182)",0,"(-73.854121569891817, 40.789451494695655)",POINT (1024644.999975985 226929.0144195121),23,76.0,2,0.0,144,0,1927.6712619300106,131.12414634146327,8,4.597030752916225,2,0.16,2
12,732,43172955,2019-07-02 21:14:00,07/04/2019 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11377.0,,,,,65 STREET,QUEENS BOULEVARD,INTERSECTION,Woodside,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/04/2019 01:45:00 AM,02 QUEENS,,QUEENS,1011803.0,209262.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74100954676229,-73.90057024365115,"(40.74100954676229, -73.90057024365116)",0,"(-73.900570243651146, 40.741009546762292)",POINT (1011802.999983652 209262.014408242),21,81.0,0,0.01,116,0,1916.2941176470588,93.67170588235294,2,3.2823529411764705,2,0.16,2
13,733,43172958,2019-07-02 11:52:00,07/03/2019 03:45:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10304.0,135 CROMWELL CIRCLE,CROMWELL CIRCLE,BEND,FAIRVIEW PL,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 03:45:00 PM,02 STATEN ISLAND,5008940310.0,STATEN ISLAND,953675.0,154618.0,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.59101413773053,-74.11008733382086,"(40.59101413773052, -74.11008733382086)",0,"(-74.110087333820857, 40.591014137730532)",POINT (953675.0000180602 154618.0143726327),11,81.0,3,0.01,106,0,1927.0421836228288,233.4681389578164,16,0.913151364764268,2,0.48,2
14,734,43174205,2019-07-02 21:36:00,07/03/2019 10:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,10027.0,125 WEST  125 STREET,WEST  125 STREET,LENOX AVE,ADAM CLAYTON POWELL JR BLVD,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 10:00:00 PM,10 MANHATTAN,1019107501.0,MANHATTAN,999060.0,233736.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.808214761841114,-73.94650160336231,"(40.80821476184112, -73.94650160336232)",0,"(-73.946501603362307, 40.808214761841114)",POINT (999059.9999911966 233736.0144238643),21,81.0,7,0.01,14,0,1890.719696969697,99.92659090909095,0,5.098484848484849,2,0.35,2
15,735,43174208,2019-07-02 22:19:00,07/03/2019 11:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10461.0,3361 EAST TREMONT AVENUE,EAST TREMONT AVENUE,BAISLEY AVE,HASKIN ST,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 11:00:00 PM,10 BRONX,2053110005.0,BRONX,1031488.0,243345.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.834474831298024,-73.82929397925145,"(40.83447483129802, -73.82929397925143)",0,"(-73.829293979251446, 40.834474831298024)",POINT (1031487.999971878 243345.0144298827),22,81.0,0,0.01,65,0,1936.9079283887468,99.83496163682861,6,2.020460358056266,2,0.21,2
16,736,43174405,2019-07-02 07:54:00,07/05/2019 07:36:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11215.0,522 17 STREET,17 STREET,PROSPECT PARK W,10 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection attempted to inspect this complaint but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/05/2019 07:36:00 AM,07 BROOKLYN,3008770019.0,BROOKLYN,989401.0,178915.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.657755546540606,-73.98143492940244,"(40.6577555465406, -73.98143492940244)",0,"(-73.98143492940244, 40.657755546540606)",POINT (989400.999996952 178915.0143886154),7,81.0,3,0.01,27,0,1888.4962406015038,98.60233082706772,2,2.8796992481203008,2,0.64,1
17,737,43175565,2019-07-02 08:12:00,07/02/2019 01:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11365.0,170-03 UNDERHILL AVENUE,UNDERHILL AVENUE,171 ST,FRESH MEADOW LN,,,ADDRESS,Fresh Meadows,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 01:00:00 PM,07 QUEENS,,QUEENS,1040682.0,211697.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.747555870822495,-73.79633523673459,"(40.74755587082249, -73.7963352367346)",0,"(-73.796335236734592, 40.747555870822495)",POINT (1040681.999966501 211697.0144097552),8,81.0,3,0.01,64,0,1930.442396313364,108.23718894009212,8,1.1451612903225807,2,0.69,1
18,738,43176591,2019-07-02 20:09:00,07/04/2019 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11222.0,157 ECKFORD STREET,ECKFORD STREET,NASSAU AVE,NORMAN AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/04/2019 01:45:00 AM,01 BROOKLYN,3026480023.0,BROOKLYN,998264.0,203396.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.724940638472475,-73.94944026409156,"(40.72494063847248, -73.94944026409156)",0,"(-73.949440264091564, 40.724940638472475)",POINT (998263.9999916882 203396.0144044738),20,81.0,0,0.01,16,0,1917.9602649006622,95.16556291390728,1,3.589403973509934,2,0.16,2
19,739,43180198,2019-07-02 13:22:00,07/03/2019 03:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11373.0,41-72 DENMAN STREET,DENMAN STREET,LAMONT AVE,94 ST,,,ADDRESS,Elmhurst,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 03:00:00 PM,04 QUEENS,4015750010.0,QUEENS,1019537.0,210968.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74566460874917,-73.87265185460737,"(40.74566460874917, -73.87265185460737)",0,"(-73.872651854607369, 40.745664608749173)",POINT (1019536.999979053 210968.0144093222),13,81.0,7,0.01,25,0,1940.5170068027212,92.64034013605442,2,3.496598639455782,2,0.31,2
